Entity,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ,Biofuels (TWh),Nuclear_Energy_saved,Death rate – Outdoor air pollution (age-standardized) (IHME),"Total population (Gapminder, HYDE & UN)",pollution_deaths
Africa,1965,325.9006370558178,9.54376193500344,323.49639717966625,0.0,38.62679527566983,0.0,0.0,0.0,0.0,0.0,,320147008.0,0
Africa,1966,356.7096296707838,10.66992473593296,323.12245192848803,0.0,43.083379293095305,0.0,0.0,0.0,0.0,0.0,,328256992.0,0
Africa,1967,353.8333206142023,10.545678036535682,330.29184890869834,0.0,44.97402586559191,0.0,0.0,0.0,0.0,0.0,,336631008.0,0
Africa,1968,373.394345206715,10.68897835117584,343.5131855519147,0.0,52.60654365418459,0.0,0.0,0.0,0.0,0.0,,345280000.0,0
Africa,1969,378.53626766316086,12.492009793599845,346.64319888571225,0.0,61.39140917091306,0.0,0.0,0.0,0.0,0.0,,354215008.0,0
Africa,1970,418.4069642926481,15.52033741626,360.757188057525,0.0,76.75125533304406,0.0,0.0,0.0,0.0,0.0,,363448000.0,0
Africa,1971,473.0408371396143,18.40527842210029,383.0126251587078,0.0,72.25947698557422,0.0,0.0,0.45555592,0.0,0.0,,372984000.0,0
Africa,1972,512.7272658340456,24.67067666239796,384.2111106324343,0.0,82.31450033870316,0.0,0.0,0.4583337,0.0,0.0,,382838016.0,0
Africa,1973,551.4413746062523,39.55182307303287,408.9106805335994,0.0,87.07147952249736,0.0,0.0,0.4722226,0.0,0.0,,393044000.0,0
Africa,1974,570.029427277027,44.51852299627102,425.6465667594671,0.0,99.07528561949007,0.0,0.0,0.4861115,0.0,0.0,,403646016.0,0
Africa,1975,596.4245608872503,53.63842038179921,451.0808644982502,0.0,104.7722226264833,0.0,0.0,0.47777816,0.0,0.0,,414675008.0,0
Africa,1976,662.2096618302528,60.98143873588752,481.07454092765545,0.0,116.10462966089608,0.0,0.0,0.5138893000000001,0.0,0.0,,426144000.0,0
Africa,1977,701.1046336444944,68.23424549949551,491.6988484698002,0.0,127.58001351540416,0.0,0.0,0.52500042,0.0,0.0,,438055008.0,0
Africa,1978,738.154264981634,97.36997570725686,477.81596515422194,0.0,128.63048829479442,0.0,0.0,0.5416671000000001,0.0,0.0,,450404000.0,0
Africa,1979,787.1318891810631,148.84293502886834,507.2474022172611,0.0,137.6813128779622,0.0,0.0,0.5583337800000001,0.0,0.0,,463184000.0,0
Africa,1980,832.8757351260052,186.9141267314062,543.5574942859977,0.0,134.1995083480633,0.0,0.0,0.5750004599999999,0.0,0.0,,476385984.0,0
Africa,1981,886.3779957854238,228.491338789476,635.7992920125267,0.0,139.42485060054264,0.0,0.0,0.6055560400000001,0.0,0.0,,490004000.0,0
Africa,1982,930.54053341897,246.7337461114545,701.1764434566644,0.0,139.46188138822754,0.0,0.0,0.6555560800000001,0.0,0.0,,504033984.0,0
Africa,1983,962.147472387829,271.2755640154618,713.2466178427462,0.0,125.68665627666265,0.0,0.0,0.6388894,0.0,0.0,,518480000.0,0
Africa,1984,982.6383255427676,259.9029883547677,762.8984820846142,0.0,123.583358087231,10.9027865,0.0,0.6500005200000001,0.0,214.21,,533344992.0,0
Africa,1985,1004.7320649004536,278.842970125917,787.1665191197756,0.0,137.36034614362902,14.763900700000002,0.0,0.74722282,0.0,290.07,,548625984.0,0
Africa,1986,989.8467066015152,313.2714532174288,805.3567406857994,0.0,142.07059504904873,24.45279734,0.0,1.8305570200000003,0.0,480.44,,564326976.0,0
Africa,1987,1039.889409645573,323.3846158554524,828.3203949443832,0.0,136.26805431553544,17.13056926,0.0,1.82777924,0.0,336.57,,580424000.0,0
Africa,1988,1088.3852269512852,358.44482736823807,890.161516909319,0.0,148.87083119973607,29.14724554,0.0,1.73889028,0.0,572.67,,596849024.0,0
Africa,1989,1128.545317380101,371.4713382786329,835.6215303379313,0.0,156.32294385583032,30.830580220000005,0.0,1.71389026,0.0,605.74,,613512000.0,0
Africa,1990,1146.3692701637715,398.645703349802,877.8105637604059,0.0,159.04084701934804,23.46946322,0.0,2.12703321070673,0.0,461.12,,630350016.0,0
Africa,1991,1154.3057457484715,401.6359142923716,853.1952510666965,0.0,168.47649148320204,25.40002032,0.0,2.1888906400000003,0.0,499.05,,647344000.0,0
Africa,1992,1180.9376422201722,421.27059442883103,858.3014348141459,0.0,160.7231610356671,25.80002143068685,0.0,2.289585165246264,0.0,506.91,,664512000.0,0
Africa,1993,1194.68931771062,412.6443074955153,871.6159036864847,0.0,157.45153503871117,20.152794046748173,0.00555556,2.5436131461216838,0.0,395.95,,681868992.0,0
Africa,1994,1222.24395185161,431.8282978148536,894.1694460778457,0.0,159.9891517887485,26.936132253326093,0.015000012,2.280557380115889,0.0,529.23,,699444992.0,0
Africa,1995,1264.993981294345,461.2438667398149,921.8035775467944,0.0,166.0247908049125,31.39169020013679,0.017500014,2.83528004606375,0.0,616.77,,717270016.0,0
Africa,1996,1296.4616668319068,484.19213551567634,934.5525861711347,0.0,173.10141257603044,32.70835973817491,0.019722238,3.5002613777954457,0.0,642.64,,735361024.0,0
Africa,1997,1331.6214510586672,474.47591574188175,958.3221658137444,0.0,177.3681906783957,35.13058331299639,0.020000016,3.8573375531226017,0.0,690.23,,753737984.0,0
Africa,1998,1363.8182209826205,499.33739383579,936.3080277854286,0.0,185.1526144531853,37.78058424665933,0.021111128,4.76264071454433,0.0,742.29,,772436992.0,0
Africa,1999,1412.7945296846588,504.020010703186,965.481392408621,0.0,196.34532739984712,35.65836151683945,0.055000044,4.7114615440763865,0.0,700.6,,791504000.0,0
Africa,2000,1420.6438330971853,556.8228017092545,963.274685704121,0.036502806987285,209.0163244823414,36.13891806315549,0.48888928,6.302958258736851,0.0,710.04,,810984000.0,0
Africa,2001,1438.9694389834942,642.666668033651,975.5884425306688,0.045149386753821,223.1641314925838,29.58167852708278,1.1482736458909095,6.444971834032121,0.0,581.21,,830902976.0,0
Africa,2002,1465.1101391735822,681.2646711723314,934.1016747009392,0.0533882961324735,233.56227688643096,32.878573144234146,1.219021620377808,6.269166305651615,0.0,645.98,,851297984.0,0
Africa,2003,1504.2620115889272,723.7250415125784,1016.7134554752414,0.0627393405453373,225.77489613311988,34.49858317746808,1.474421532100385,7.144364689846152,0.0,677.81,,872248000.0,0
Africa,2004,1575.8780873180897,787.8948483839329,1118.2908937133493,0.0743371884602526,236.6073512846085,36.179501248175626,2.082448893005326,8.077984169388527,0.0,710.84,,893843008.0,0
Africa,2005,1655.3264611441905,817.3582419524511,1038.032078175715,0.0870874387979664,239.5757424671715,30.37583454678098,2.104510526785697,8.109436867291137,0.0,596.81,,916153984.0,0
Africa,2006,1666.699448857523,853.0114708991031,1052.76685112246,0.1086744843705949,246.55513453226536,26.79907649795666,2.278872153761406,10.09119203521131,0.0,526.53,,939209984.0,0
Africa,2007,1722.4616978202423,908.0621422494078,1070.1845685663338,0.1416666729353104,253.2485699093978,30.060804941077496,2.699345469141653,8.35882699955625,0.0,590.62,,963022016.0,0
Africa,2008,1819.1865322494923,947.786431786936,1179.4848532873416,0.1983305055661236,256.4710991642864,34.32735575864764,3.463827030736936,8.635748212940877,0.008,674.45,,987624000.0,0
Africa,2009,1885.540243447552,955.7643822998444,1174.4284838153242,0.2575001694604046,261.7192413563068,33.59601306776868,4.17059376389862,9.346655197997176,0.031,660.08,,1013046016.0,0
Africa,2010,1979.9242628604627,989.1684420070234,1164.1440122757206,0.5575085376045844,280.100861334582,35.269813182894644,5.955695160835345,9.985010302112268,0.039,692.96,,1039304000.0,0
Africa,2011,1926.235447202986,1072.084081346779,1144.6343142296466,1.173377480711817,286.2139419371704,33.435087723658505,6.575773548641131,10.183569486330766,0.055,656.92,,1066409984.0,0
Africa,2012,2031.1044032298423,1151.0751267687567,1116.0868384782873,1.4196096410157684,285.78645647376004,33.400992840201226,7.628707783029594,10.534727769290614,0.039,656.25,,1094343040.0,0
Africa,2013,2103.6394253327385,1166.30012664193,1130.6388403966432,2.1105315654779377,301.27108273358726,36.11478374606528,9.113912885017196,11.364324562084905,0.055,709.57,,1123044992.0,0
Africa,2014,2138.874360617806,1198.923562423441,1184.4630490706422,4.660518533037761,314.8738313876581,35.104518252617694,13.126967265279385,14.13119311098639,0.212,689.72,,1152434048.0,0
Africa,2015,2187.3268843389023,1284.60419113697,1118.5239988390113,9.09629713723125,303.2094596826737,30.95672119392853,22.485266024596488,18.05236126896521,0.366,608.22,,1182439040.0,0
Africa,2016,2206.9887234369944,1320.2286693918436,1187.1405531881746,12.421350558625804,291.2163941133706,40.01903541756967,28.431820295363323,18.123724823725897,0.481,786.27,,1213041024.0,0
Africa,2017,2219.6990696720577,1400.8872043103586,1182.5502094768942,17.460140598404028,309.5393093079133,39.390874012674,31.14547265571541,18.92754726966954,0.639,773.93,,1244221952.0,0
Africa,2018,2242.7923829938045,1488.1310243538032,1223.7119941762955,24.48156762327988,324.0636040864676,27.563948805527374,35.51063104388767,20.031020025129923,0.816,541.56,,1275921024.0,0
Africa,2019,2299.624018891888,1501.2791248574058,1242.3308036507426,47.98410656686482,328.68033962696137,35.197447212056915,43.35376294152316,20.26598425513721,0.972,691.54,,1308064000.0,0
Algeria,1965,15.405264268646002,7.430505944400001,0.8141006512800001,0.0,1.111112,0.0,0.0,0.0,0.0,0.0,,12551000.0,0
Algeria,1966,20.272721495942,7.719256175399999,0.7908406326720001,0.0,0.9861119000000002,0.0,0.0,0.0,0.0,0.0,,12903000.0,0
Algeria,1967,18.942046264736003,7.488255990600001,0.6047604838080001,0.0,1.1388898000000005,0.0,0.0,0.0,0.0,0.0,,13275000.0,0
Algeria,1968,20.16731752273,7.8732562986,0.6396505117200001,0.0,1.56389014,0.0,0.0,0.0,0.0,0.0,,13664000.0,0
Algeria,1969,21.305947044744,10.35169578135,0.8141006512800001,0.0,1.00277858,0.0,0.0,0.0,0.0,0.0,,14062000.0,0
Algeria,1970,24.347700311478,9.7308827847,0.965290772232,0.0,1.6111124,0.0,0.0,0.0,0.0,0.0,,14465000.0,0
Algeria,1971,27.440072229818,11.0495088396,0.267490213992,0.0,0.9166674,0.0,0.0,0.0,0.0,0.0,,14872000.0,0
Algeria,1972,30.121438263798,12.8301352641,0.23260018608,0.0,1.3750011000000002,0.0,0.0,0.0,0.0,0.0,,15286000.0,0
Algeria,1973,32.900371320276,17.859201787350003,0.267490213992,0.0,2.0888905600000003,0.0,0.0,0.0,0.0,0.0,,15710000.0,0
Algeria,1974,36.543870068406,20.6745165396,0.220970176776,0.0,1.3805566600000003,0.0,0.0,0.0,0.0,0.0,,16149000.0,0
Algeria,1975,40.630700004534006,28.490022792000005,0.279120223296,0.0,0.91111184,0.0,0.0,0.0,0.0,0.0,,16608000.0,0
Algeria,1976,46.717769874186,33.68752695,0.5466104372880001,0.0,1.08055642,0.0,0.0,0.0,0.0,0.0,,17086000.0,0
Algeria,1977,52.806535856306,35.901278721,0.709430567544,0.0,0.74722282,0.0,0.0,0.0,0.0,0.0,,17583000.0,0
Algeria,1978,54.607988408578,57.653796123,0.360530288424,0.0,0.6944450000000001,0.0,0.0,0.0,0.0,0.0,,18102000.0,0
Algeria,1979,65.318669477116,81.52381521900001,0.837360669888,0.0,0.8083339800000001,0.0,0.0,0.0,0.0,0.0,,18648000.0,0
Algeria,1980,66.202482961944,109.43633754900002,0.744320595456,0.0,0.71388946,0.0,0.0,0.0,0.0,0.0,,19222000.0,0
Algeria,1981,71.323129836236,142.25761380600002,0.52335041868,0.0,1.0166674800000002,0.0,0.0,0.0,0.0,0.0,,19824000.0,0
Algeria,1982,75.573478236512,161.411379129,9.711057768840002,0.0,1.33055662,0.0,0.0,0.0,0.0,0.0,,20453000.0,0
Algeria,1983,84.89248902504801,176.715141372,8.66435693148,0.0,0.6527783,0.0,0.0,0.0,0.0,0.0,,21102000.0,0
Algeria,1984,94.002081590494,155.251374201,9.606387685104,0.0,1.2555565600000005,0.0,0.0,0.0,0.0,0.0,,21764000.0,0
Algeria,1985,96.55388029859802,153.807623046,10.025068020048002,0.0,1.79444588,0.0,0.0,0.0,0.0,0.0,,22432000.0,0
Algeria,1986,98.02133258367,168.43763475,10.29255823404,0.0,0.6944450000000001,0.0,0.0,0.0,0.0,0.0,,23102000.0,0
Algeria,1987,99.10060316930802,172.28763783000005,12.304549843632,0.0,1.38611222,0.0,0.0,0.0,0.0,0.0,,23774000.0,0
Algeria,1988,99.17267794919,194.136405309,11.571859257480002,0.0,0.5083337400000001,0.0,0.0,0.0,0.0,0.0,,24443000.0,0
Algeria,1989,103.93674426044,182.682646146,9.780837824664,0.0,0.6277782800000001,0.0,0.0,0.0,0.0,0.0,,25106000.0,0
Algeria,1990,111.811705282626,195.098906079,7.664176131336001,0.0,0.3750003,0.0,0.0,0.0,0.0,0.0,63.46,25759000.0,16346
Algeria,1991,110.62787461334,192.692654154,7.908406326720001,0.0,0.81388954,0.0,0.0,0.0,0.0,0.0,62.92,26400000.0,16610
Algeria,1992,111.29274458968,198.948909159,9.397047517632,0.0,0.5527782200000001,0.0,0.0,0.0,0.0,0.0,62.22,27028000.0,16816
Algeria,1993,110.75496527056802,178.543892835,7.652546122032,0.0,0.98055634,0.0,0.0,0.0,0.0,0.0,61.2,27636000.0,16913
Algeria,1994,106.05098067405,188.168900535,7.210605768480001,0.0,0.4611114800000001,0.0,0.0,0.0,0.0,0.0,59.58,28214000.0,16809
Algeria,1995,103.142365291604,202.221411777,7.210605768480001,0.0,0.53611154,0.0,0.0,0.0,0.0,0.0,58.37,28758000.0,16786
Algeria,1996,98.42215845988602,207.707666166,3.3959627167680004,0.0,0.3750003,0.0,0.0,0.0,0.0,0.0,58.12,29266000.0,17009
Algeria,1997,97.64349755918,194.040155232,5.954564763648,0.0,0.2083335,0.0,0.0,0.0,0.0,0.0,57.6,29743000.0,17131
Algeria,1998,100.658828582554,200.681410545,6.373245098592,0.0,0.5972227,0.0,0.0,0.0,0.0,0.0,56.63,30193000.0,17098
Algeria,1999,98.89842495201002,205.108914087,6.8268154614480006,0.0,0.5638893400000001,0.0,0.0,0.0,0.0,0.0,56.24,30623000.0,17222
Algeria,2000,103.132562228206,191.01309031035004,5.6405545124400005,0.0,0.15000012,0.0,0.0,0.0,0.0,0.0,55.23,31042000.0,17144
Algeria,2001,106.77541930915602,197.3222828577,6.512805210240001,0.0,0.1904222302597404,0.0,0.0,0.0,0.0,0.0,54.94,31452000.0,17279
Algeria,2002,118.39732444000602,194.8390308711,8.54805683844,0.0,0.1562904476129033,0.0,0.0,0.0,0.0,0.0,54.26,31855000.0,17284
Algeria,2003,123.17421659485,205.93185224535,7.047785638224,0.0,0.7219557057692305,0.0,0.0,0.0,0.0,0.0,53.84,32264000.0,17370
Algeria,2004,128.746933275242,211.89935701935,8.408496726792,0.0,0.679459142292993,0.0,0.0,0.0,0.0,0.0,52.62,32692000.0,17202
Algeria,2005,134.21349227070792,223.56005384790004,6.908225526576001,0.0,1.4936879038101254,0.0,0.0,0.0,0.0,0.0,51.15,33150000.0,16956
Algeria,2006,139.84583262657662,228.497682798,10.257668206128002,0.0,0.5816356854339623,0.0,0.0,0.0,0.0,0.0,50.64,33641000.0,17035
Algeria,2007,156.39012158706663,233.8070015753661,8.803917043128001,0.0,0.60031298025,0.0,0.0,0.0,0.0,0.0,49.84,34167000.0,17028
Algeria,2008,169.9160323279949,244.04207023350003,8.803917043128001,0.0,0.7470502870807462,0.0,0.0,0.0,0.0,0.0,48.77,34731000.0,16938
Algeria,2009,180.134573551988,262.11783469410005,5.652184521744001,0.0,0.89722294,0.0,0.0,0.0,0.0,0.0,47.64,35334000.0,16833
Algeria,2010,180.048999039084,253.2724526178,3.60530288424,0.0237270128466257,0.4510739804907985,0.0,0.0,0.0,0.0,0.0,46.55,35977000.0,16747
Algeria,2011,192.227806837678,267.9698393757,3.1982525586,0.0469541153071646,0.9795739543902422,0.0,0.0,0.0,0.0,0.0,46.28,36661000.0,16966
Algeria,2012,204.39543129399203,298.7409889926,3.3959627167680004,0.0688320600469239,1.001970498545455,0.0,0.0,0.0,0.0,0.0,45.38,37384000.0,16964
Algeria,2013,213.576555861108,321.21538197210003,1.837541470032,0.0732229501445782,0.253464058192771,0.0,0.0,0.0,0.0,0.0,45.17,38140000.0,17227
Algeria,2014,221.92533031790003,360.9185387346,2.081771665416,0.1526947329341317,0.4911680576047901,0.0,0.0025449122155688,0.0,0.0,0.0,45.0,38924000.0,17515
Algeria,2015,236.14867219656443,379.22530338,1.5467912374320003,0.1467263078571426,0.3668157696428559,0.0,0.048065514642857,0.0,0.0,0.0,44.62,39728000.0,17726
Algeria,2016,229.44122285838705,385.96280877,0.569870455896,0.616124753254436,0.1810652336094673,0.0,0.0479120104459754,0.0,0.0,0.0,44.86,40551000.0,18191
Algeria,2017,225.32249578563025,394.6253157,2.116661693328,1.260001008,0.140000112,0.0,0.047500038,0.0,0.0,0.0,44.03,41389000.0,18223
Algeria,2018,230.3539721719192,434.08784727,5.815004652000001,1.4986854094736852,0.2907897063157901,0.0,0.0248538210526315,0.0,0.0,0.0,,42228000.0,0
Algeria,2019,244.9271739415824,452.3753619,5.815004652000001,1.522874357722245,0.3751470978779188,0.0,0.0247621846784104,0.0,0.0,0.0,,43053000.0,0
Angola,1965,,,,,,,,,0.0,,,5771000.0,0
Angola,1966,,,,,,,,,0.0,,,5781000.0,0
Angola,1967,,,,,,,,,0.0,,,5774000.0,0
Angola,1968,,,,,,,,,0.0,,,5772000.0,0
Angola,1969,,,,,,,,,0.0,,,5804000.0,0
Angola,1970,,,,,,,,,0.0,,,5890000.0,0
Angola,1971,,,,,,,,,0.0,,,6041000.0,0
Angola,1972,,,,,,,,,0.0,,,6249000.0,0
Angola,1973,,,,,,,,,0.0,,,6497000.0,0
Angola,1974,,,,,,,,,0.0,,,6762000.0,0
Angola,1975,,,,,,,,,0.0,,,7024000.0,0
Angola,1976,,,,,,,,,0.0,,,7280000.0,0
Angola,1977,,,,,,,,,0.0,,,7534000.0,0
Angola,1978,,,,,,,,,0.0,,,7791000.0,0
Angola,1979,,,,,,,,,0.0,,,8058000.0,0
Angola,1980,,,,,,,,,0.0,,,8341000.0,0
Angola,1981,,,,,,,,,0.0,,,8640000.0,0
Angola,1982,,,,,,,,,0.0,,,8953000.0,0
Angola,1983,,,,,,,,,0.0,,,9278000.0,0
Angola,1984,,,,,,,,,0.0,,,9615000.0,0
Angola,1985,,,,,,,,,0.0,,,9962000.0,0
Angola,1986,,,,,,,,,0.0,,,10320000.0,0
Angola,1987,,,,,,,,,0.0,,,10689000.0,0
Angola,1988,,,,,,,,,0.0,,,11068000.0,0
Angola,1989,,,,,,,,,0.0,,,11455000.0,0
Angola,1990,,,,,,,,,0.0,,34.77,11848000.0,4119
Angola,1991,,,,,,,,,0.0,,35.1,12249000.0,4299
Angola,1992,,,,,,,,,0.0,,35.33,12657000.0,4471
Angola,1993,,,,,,,,,0.0,,35.42,13075000.0,4631
Angola,1994,,,,,,,,,0.0,,35.97,13504000.0,4857
Angola,1995,,,,,,,,,0.0,,35.74,13945000.0,4983
Angola,1996,,,,,,,,,0.0,,35.77,14401000.0,5151
Angola,1997,,,,,,,,,0.0,,36.15,14872000.0,5376
Angola,1998,,,,,,,,,0.0,,37.42,15360000.0,5747
Angola,1999,,,,,,,,,0.0,,37.6,15867000.0,5965
Angola,2000,,,,,,,,,0.0,,37.45,16395000.0,6139
Angola,2001,,,,,,,,,0.0,,37.41,16946000.0,6339
Angola,2002,,,,,,,,,0.0,,36.91,17519000.0,6466
Angola,2003,,,,,,,,,0.0,,37.08,18121000.0,6719
Angola,2004,,,,,,,,,0.0,,37.02,18758000.0,6944
Angola,2005,,,,,,,,,0.0,,36.3,19434000.0,7054
Angola,2006,,,,,,,,,0.0,,36.54,20150000.0,7362
Angola,2007,,,,,,,,,0.0,,36.37,20905000.0,7603
Angola,2008,,,,,,,,,0.0,,36.02,21696000.0,7814
Angola,2009,,,,,,,,,0.0,,35.92,22514000.0,8087
Angola,2010,,,,,,,,,0.0,,35.67,23356000.0,8331
Angola,2011,,,,,,,,,0.0,,35.38,24221000.0,8569
Angola,2012,,,,,,,,,0.0,,36.04,25108000.0,9048
Angola,2013,,,,,,,,,0.0,,36.64,26016000.0,9532
Angola,2014,,,,,,,,,0.0,,34.98,26942000.0,9424
Angola,2015,,,,,,,,,0.0,,35.01,27884000.0,9762
Angola,2016,,,,,,,,,0.0,,34.52,28842000.0,9956
Angola,2017,,,,,,,,,0.0,,34.79,29817000.0,10373
Angola,2018,,,,,,,,,0.0,,,30810000.0,0
Angola,2019,,,,,,,,,0.0,,,31825000.0,0
Argentina,1965,260.1395019238812,41.2340329872,8.455055950557572,0.0,3.4027805000000004,0.0,0.0,0.0,0.0,0.0,,22160000.0,0
Argentina,1966,268.5650168693466,44.65723572576,6.971823876314695,0.0,3.44722498,0.0,0.0,0.0,0.0,0.0,,22494000.0,0
Argentina,1967,275.1868464958366,46.69948735956,7.840403261153703,0.0,3.53055838,0.0,0.0,0.0,0.0,0.0,,22829000.0,0
Argentina,1968,281.0077020810902,51.99961659966001,7.619041370723693,0.0,4.16111444,0.0,0.0,0.0,0.0,0.0,,23168000.0,0
Argentina,1969,291.98198751848093,51.805116444060005,9.122177294050246,0.0,3.73333632,0.0,0.0,0.0,0.0,0.0,,23518000.0,0
Argentina,1970,262.16001178965445,58.544546835600016,11.722607758084704,0.0,4.3194479,0.0,0.0,0.132058414684548,0.0,0.0,,23881000.0,0
Argentina,1971,279.975333980088,63.20282556222,10.2775502506884,0.0,4.28889232,0.0,0.0,0.1385129266508746,0.0,0.0,,24260000.0,0
Argentina,1972,280.357475952468,70.92448173954,8.651301819865864,0.0,4.177781120000001,0.0,0.0,0.1787588983609976,0.0,0.0,,24653000.0,0
Argentina,1973,281.31813033210204,80.70783956622,9.496529576112083,0.0,8.31667332,0.0,0.0,0.1362290934341109,0.0,0.0,,25056000.0,0
Argentina,1974,282.304195565398,85.42446833952,11.825931323095102,0.0,13.96667784,2.87778008,0.0,0.139076976340857,0.0,56.54,,25462000.0,0
Argentina,1975,265.94047941888,87.52507002000002,11.5109494999884,0.0,14.44723378,6.99167226,0.0,0.1525630151320756,0.0,137.37,,25866000.0,0
Argentina,1976,276.261924064918,98.5143288114,11.642594523484307,0.0,13.92501114,7.144450160000001,0.0,0.1394523102983965,0.0,140.37,,26265000.0,0
Argentina,1977,291.239878547272,102.8905823124,11.008511887933077,0.0,16.01667948,4.54722586,0.0,0.1495976413911051,0.0,89.34,,26661000.0,0
Argentina,1978,291.229265205448,100.07033005620002,13.41920609491526,0.0,21.53335056,8.044450880000001,0.0,0.1503797372145604,0.0,158.05,,27061000.0,0
Argentina,1979,308.04888366113204,102.8905823124,12.50168383007737,0.0,29.6111348,7.47778376,0.0,0.2344273080774108,0.0,146.92,,27471000.0,0
Argentina,1980,288.258556162216,112.1293397034,11.144598541906564,0.0,42.06670032000001,6.5000052,0.0,0.2395878804041812,0.0,127.71,,27897000.0,0
Argentina,1981,267.233926564748,117.186343749,10.56047565526335,0.0,40.791699300000005,7.822228480000001,0.0,0.20756266605,0.0,153.69,,28339000.0,0
Argentina,1982,256.321235334602,133.13535650820003,10.666084682699642,0.0,48.86948354,5.1944486,0.0,0.2664237282437788,0.0,102.06,,28795000.0,0
Argentina,1983,260.93811680588203,143.1521145216,9.679970969260497,0.0,51.16392982000001,9.4583409,0.0,0.3814302608471757,0.0,185.83,,29262000.0,0
Argentina,1984,245.98795706798603,152.39087191259998,7.185229441752011,0.0,55.2222664,12.891676980000002,0.0,0.2705357492391115,0.0,253.29,,29737000.0,0
Argentina,1985,222.503863002948,155.6973745578,10.599614241413471,0.0,57.35004588,16.01667948,0.0,0.2870047137305706,0.0,314.69,,30216000.0,0
Argentina,1986,255.58064668657605,168.24263459399998,12.109359017767575,0.0,58.358380020000006,15.863901580000002,0.0,0.2974416846405268,0.0,311.69,,30699000.0,0
Argentina,1987,272.78320989306,168.33988467179998,13.439683532372005,0.0,60.66949298,17.9583477,0.0,0.300435860649249,0.0,352.84,,31184000.0,0
Argentina,1988,272.029482067856,196.6396573116,13.772360656251989,0.0,41.75836674,16.10556844,0.0,0.3364337340121191,0.0,316.43,,31669000.0,0
Argentina,1989,246.78985937617404,206.5591652472,14.902780099856376,0.0,36.0139177,13.99723342,0.0,0.3316027872118425,0.0,275.01,,32148000.0,0
Argentina,1990,233.443276198916,197.32040785620003,12.266141999992112,0.0,49.65559528000001,20.22501618,0.0,0.2965649142799611,0.0,397.37,32.02,32619000.0,10444
Argentina,1991,240.502527957424,200.91866073480003,10.794021112505844,0.0,45.05836938,21.54446168,0.0,0.2766680110916443,0.0,423.29,31.54,33079000.0,10433
Argentina,1992,254.04411629068605,217.2566738052,12.168173372327743,0.0,54.94185091191918,19.66946018,0.0,0.2829599333274739,0.0,386.46,32.54,33529000.0,10910
Argentina,1993,251.62767074642,229.41293353020004,8.069993675989776,0.0,65.43192664404027,21.527795,0.0,0.2984402464680562,0.0,422.97,32.16,33970000.0,10924
Argentina,1994,243.23910681335204,235.831438665,7.065112642194758,0.0,77.70225071393945,22.875018300000004,0.0,0.3313614806278196,0.0,449.44,31.33,34403000.0,10778
Argentina,1995,241.90137963206,262.47795998220005,7.41415834578346,0.0,79.05039994060603,19.62779348,0.0,0.321090416033619,0.0,385.64,31.28,34828000.0,10894
Argentina,1996,251.42438363934605,301.18349094660005,7.7668223576607485,0.0,72.07000715090905,20.719461020000004,0.02671668804,0.9761049255041268,0.0,407.09,32.53,35246000.0,11465
Argentina,1997,251.72900332748603,277.5517220412,6.127718918682825,0.0,91.74996116646469,22.11390658,0.04053336576,1.237867795849,0.0,434.48,33.6,35657000.0,11980
Argentina,1998,257.29200694455204,296.7099873678,8.23741595154049,4.722226e-05,90.06059393393946,20.70279434,0.09039173898,1.2885599280902262,0.0,406.76,34.67,36063000.0,12503
Argentina,1999,239.565706374634,314.7012517608,9.885477449644773,7.222228e-05,73.69469980868686,19.73890468,0.09661396618,1.8068212867257147,0.0,387.82,35.39,36467000.0,12905
Argentina,2000,241.976858303554,322.9675083738001,7.51265331341076,0.00010000008,94.53899257838384,17.158347060000004,0.09655007724,1.8750412503221612,0.0,337.12,33.47,36871000.0,12340
Argentina,2001,233.114488435886,302.3504918802,6.156857205646823,0.0001186689261038,115.64221339786307,19.481022078311696,0.13622364793987,1.6815824255107616,0.0,382.75,34.26,37276000.0,12770
Argentina,2002,214.87363773210603,294.3759855006,4.586300160677388,0.0001288710708387,113.70006815124924,15.96081922025805,0.2012719352109677,2.331328775360531,0.0,313.59,35.22,37682000.0,13271
Argentina,2003,221.144069137336,336.2907690324,5.593869108099818,0.000177083475,106.46825404270398,20.61251649,0.212374849386923,2.762719773005459,0.0,404.98,35.73,38088000.0,13608
Argentina,2004,232.64747056227205,368.091544473,9.519827035817205,0.0001894905974522,95.8358950434858,21.30145016216561,0.196111940328917,2.4371064934550075,0.0,418.52,34.31,38492000.0,13206
Argentina,2005,247.28703446141375,392.890314312,10.961653718969847,0.0002178799211392,105.84684819869972,18.48751479,0.1929169747448485,2.889122456009755,0.0,363.23,33.18,38893000.0,12904
Argentina,2006,259.9603576735626,406.5053252040001,9.923828516397574,0.0002405662301886,116.605124730566,20.637909592075463,0.1861448030037735,4.189622117030735,0.0,405.48,33.71,39290000.0,13244
Argentina,2007,288.75912540749334,427.1223416976,14.360372587629683,0.0002892658564125,100.249611449625,19.26845291475,0.163606537135125,4.185479571546034,0.0,378.58,35.17,39684000.0,13956
